brand_source,brand_external_id,source,external_id,name,lat,lng,address
burgerking-kr-adb,burgerking,official-web,00000461,버거킹 망우점,37.5986769,127.0965557,서울특별시 중랑구 망우로 400
burgerking-kr-adb,burgerking,official-web,00000363,버거킹 먹골역점,37.6099163323,127.0781872978,서울특별시 중랑구 동일로 890
burgerking-kr-adb,burgerking,official-web,00000498,버거킹 면목역점,37.5882095,127.0879653,서울특별시 중랑구 겸재로 180
burgerking-kr-adb,burgerking,official-web,00010039,버거킹 목포하당점,34.803180508798995,126.42688644940199,전라남도 목포시 비파로 50
burgerking-kr-adb,burgerking,official-web,00000380,버거킹 문정역점,37.48455358630912,127.12230609148229,서울특별시 송파구 법원로 8길 13
burgerking-kr-adb,burgerking,official-web,00000259,버거킹 문정점,37.4880581,127.1317394,서울특별시 송파구 송이로 239
burgerking-kr-adb,burgerking,official-web,00000532,버거킹 미사역파라곤스퀘어점,37.5639612,127.1936001,경기도 하남시 미사강변동로 100-1
burgerking-kr-adb,burgerking,official-web,00000657,버거킹 미아사거리역점,37.61367372822246,127.03037507327524,서울특별시 강북구 도봉로 52
burgerking-kr-adb,burgerking,official-web,00000328,버거킹 미아역점,37.6256397,127.0268143,서울특별시 강북구 도봉로 188
burgerking-kr-adb,burgerking,official-web,00010151,버거킹 밀양삼문FS점,35.4850957,128.7512722,경상남도 밀양시 밀양대로 1790
burgerking-kr-adb,burgerking,official-web,00000366,버거킹 박석고개SK점,37.6272857513,126.9193974605,서울특별시 은평구 통일로 945
burgerking-kr-adb,burgerking,official-web,00000275,버거킹 반포고속터미널점,37.5064354739,127.0068357234,서울특별시 서초구 신반포로 194
burgerking-kr-adb,burgerking,official-web,00000406,버거킹 방배점,37.4852681,126.994873,서울특별시 서초구 방배로 127
burgerking-kr-adb,burgerking,official-web,00010038,버거킹 방배카페골목점,37.4970246929,126.9856336645,서울특별시 서초구 방배중앙로 200
burgerking-kr-adb,burgerking,official-web,00000428,버거킹 배곧아브뉴프랑점,37.3677079,126.7284674,경기도 시흥시 서울대학로 264번길 35
